Statistik_Code,Statistik_Label,Zeit_Code,Zeit_Label,Zeit,1_Merkmal_Code,1_Merkmal_Label,1_Auspraegung_Code,1_Auspraegung_Label,2_Merkmal_Code,2_Merkmal_Label,2_Auspraegung_Code,2_Auspraegung_Label,3_Merkmal_Code,3_Merkmal_Label,3_Auspraegung_Code,3_Auspraegung_Label,BEV027__Auslaender__Anzahl
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,04,Bremen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,265
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,04,Bremen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,215
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,173210
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,300
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,685
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,2330
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,1470
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,1950
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,11585
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,615
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,285
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,155165
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,270
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,845
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,2135
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,1055
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,1930
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,11725
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,735
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,360
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,328375
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,570
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,1530
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,4465
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,2525
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,3875
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,23310
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1350
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,02,Hamburg,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,645
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,610445
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,1405
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,535
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,6090
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,4375
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,6825
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,42610
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1350
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1580
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,553355
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,1230
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,570
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,7195
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,3685
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,6455
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,38085
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1700
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,2600
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,1163800
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,2635
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,1105
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,13285
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,8060
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,13280
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,80695
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,3050
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,06,Hessen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,4180
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,50220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,55
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,105
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,200
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,525
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,390
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,9050
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,170
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,200
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,37190
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,35
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,65
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,215
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,315
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,310
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,6665
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,195
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,230
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,87410
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,85
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,170
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,415
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,840
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,700
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,15720
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,365
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,13,Mecklenburg-Vorpommern,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,430
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,482995
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,700
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,585
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,2325
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,16845
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,3550
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,54400
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1140
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1025
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,412500
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,690
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,870
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,2550
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,12900
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,3245
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,45820
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,1295
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,1200
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,895490
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,1390
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,1455
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,4875
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,29745
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,6795
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,100220
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST158,Schweiz,2435
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,03,Niedersachsen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST164,Tschechien,2225
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,,Insgesamt,1487085
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST124,Belgien,6820
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,1085
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,9155
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,38425
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST151,Österreich,10735
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST152,Polen,115270
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,2300
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESM,männlich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,2290
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,,Insgesamt,1328715
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST124,Belgien,5995
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST126,Dänemark,1060
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST129,Frankreich,11420
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST148,Niederlande,30895
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST151,Österreich,10575
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST152,Polen,105260
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST158,Schweiz,3035
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,GESW,weiblich,STAAG6,Staatsangehörigkeit,ST164,Tschechien,3050
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,,Insgesamt,2815800
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST124,Belgien,12815
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST126,Dänemark,2145
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST129,Frankreich,20575
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST148,Niederlande,69315
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST151,Österreich,21310
12521,Ausländerstatistik,STAG,Stichtag,31.12.2021,DLAND,Bundesländer,05,Nordrhein-Westfalen,GES,Geschlecht,,Insgesamt,STAAG6,Staatsangehörigkeit,ST152,Polen,220530
